ID,Serial_Number,Timestamp,PGN (Hex),PGN Definition,SPN Definition,SPN Value
"363","1658","2023-03-08 16:35:45.999590","0xFEE5","Engine Hours, Revolutions - HOURS","Total Engine Hours","481.00"
"363","1659","2023-03-08 16:35:45.999590","0xFEE5","Engine Hours, Revolutions - HOURS","Total Engine Revolutions","4294967295.00"
"364","1660","2023-03-08 16:35:45.999590","0xFEDF","Electronic Engine Controller 3 - EEC3","Engine Torque Mode","255.00"
"364","1661","2023-03-08 16:35:45.999590","0xFEDF","Electronic Engine Controller 3 - EEC3","Driver's Demand Engine - Percent Torque","5200.00"
"365","1662","2023-03-08 16:35:45.999590","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","177.00"
"365","1663","2023-03-08 16:35:45.999590","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"365","1664","2023-03-08 16:35:45.999590","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"365","1665","2023-03-08 16:35:45.999590","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"366","1666","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"366","1667","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"366","1668","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"366","1669","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"366","1670","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"366","1671","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"366","1672","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"366","1673","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"366","1674","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"366","1675","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"366","1676","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"366","1677","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"366","1678","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"366","1679","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"366","1680","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"366","1681","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"366","1682","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"366","1683","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"366","1684","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"366","1685","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"366","1686","2023-03-08 16:35:45.999590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"367","1687","2023-03-08 16:35:45.999590","0xFEF7","Vehicle Electrical Power - VEP","Net Battery Current","255.00"
"367","1688","2023-03-08 16:35:45.999590","0xFEF7","Vehicle Electrical Power - VEP","Alternator Current","255.00"
"367","1689","2023-03-08 16:35:45.999590","0xFEF7","Vehicle Electrical Power - VEP","Battery Potential / Voltage","560.00"
"368","1690","2023-03-08 16:35:45.999590","0xFE92","Engine Information - EI","Pre-filter Oil Pressurer","255.00"
"368","1691","2023-03-08 16:35:45.999590","0xFE92","Engine Information - EI","Exhaust Gas Pressure","65535.00"
"368","1692","2023-03-08 16:35:45.999590","0xFE92","Engine Information - EI","Fuel Rack Position","109.00"
"368","1693","2023-03-08 16:35:45.999590","0xFE92","Engine Information - EI","Mass Flow (Gaseous)","65535.00"
"368","1694","2023-03-08 16:35:45.999590","0xFE92","Engine Information - EI","Instantaneous Estimated Brake Power","65535.00"
"369","1695","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"369","1696","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"369","1697","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"369","1698","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","647.12"
"369","1699","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"369","1700","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"369","1701","2023-03-08 16:35:46.043590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"370","1702","2023-03-08 16:35:46.043590","0xFF03","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"371","1703","2023-03-08 16:35:46.065590","0xFF00","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"372","1704","2023-03-08 16:35:46.065590","0xFF01","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"373","1705","2023-03-08 16:35:46.087590","0xECFF","Definition not Present in SAE J1939 Standard","No SPNs defined","-"
"374","1706","2023-03-08 16:35:46.087590","0xFF02","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"375","1707","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Torque Mode","3.00"
"375","1708","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Driver's Demand Engine - Percent Torque","169.00"
"375","1709","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Actual Engine - Percent Torque","169.00"
"375","1710","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Speed","646.50"
"375","1711","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Source Address of Controlling Device for Engine Control","255.00"
"375","1712","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Starter Mode","15.00"
"375","1713","2023-03-08 16:35:46.087590","0xF004","Electronic Engine Controller 1 - EEC1","Engine Demand - Percent Torque","255.00"
"376","1714","2023-03-08 16:35:46.087590","0xFF04","FF00-FFFF Proprietary PGN Range","No SPNs defined","-"
"377","1715","2023-03-08 16:35:46.109590","0xFEF2","Fuel Economy (Liquid) - LFE","Fuel Rate","178.00"
"377","1716","2023-03-08 16:35:46.109590","0xFEF2","Fuel Economy (Liquid) - LFE","Instantaneous Fuel Economy1","65535.00"
"377","1717","2023-03-08 16:35:46.109590","0xFEF2","Fuel Economy (Liquid) - LFE","Average Fuel Economy","65535.00"
"377","1718","2023-03-08 16:35:46.109590","0xFEF2","Fuel Economy (Liquid) - LFE","Throttle Position","65535.00"
"378","1719","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"378","1720","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"378","1721","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","Anti-Lock Braking (ABS)","3.00"
"378","1722","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","EBS Brake Switch","3.00"
"378","1723","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","Brake Pedal Position","1.00"
"378","1724","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ABS Off-road Switch","3.00"
"378","1725","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"378","1726","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"378","1727","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"378","1728","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"378","1729","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"378","1730","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"378","1731","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"378","1732","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
"378","1733","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Clutch Control","3.00"
"378","1734","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Engine Control","3.00"
"378","1735","2023-03-08 16:35:46.109590","0xF001","Electronic Brake Controller 1 - EBC1","ASR Brake Control","3.00"
